sample,kind,m_rank1,m_rank2,m_rank3,m_rank4,m_rank5,m_rank6,workerId,hitId,assignmentId,trialIdx
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_1,_corrupt_0,_corrupt_2,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,1
06_ce195c7adddb44d2bf963c526756362a,main,goatex,spotex,TEXGen,syncmvd,paint3d,mvadapter,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_2,_corrupt_3,_corrupt_4,_corrupt_1,_corrupt_0,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,3
45_1a6d42ef69294498937aab039ececb00,main,mvadapter,paint3d,goatex,syncmvd,TEXGen,spotex,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,4
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,syncmvd,goatex,mvadapter,TEXGen,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,5
58_1d7b005b0cf241d9890739a549769c86,main,syncmvd,goatex,TEXGen,mvadapter,spotex,paint3d,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_3,_corrupt_0,_corrupt_2,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,TEXGen,mvadapter,syncmvd,goatex,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,8
45_1a6d42ef69294498937aab039ececb00,main,syncmvd,mvadapter,paint3d,spotex,goatex,TEXGen,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_4,_corrupt_0,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,10
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,paint3d,spotex,mvadapter,goatex,TEXGen,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,paint3d,TEXGen,syncmvd,goatex,mvadapter,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,12
58_1d7b005b0cf241d9890739a549769c86,main,goatex,mvadapter,TEXGen,spotex,syncmvd,paint3d,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,TEXGen,syncmvd,mvadapter,spotex,goatex,paint3d,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,14
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,spotex,TEXGen,syncmvd,mvadapter,goatex,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,15
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,syncmvd,paint3d,goatex,TEXGen,spotex,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,16
06_ce195c7adddb44d2bf963c526756362a,main,paint3d,mvadapter,goatex,spotex,TEXGen,syncmvd,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,paint3d,syncmvd,goatex,mvadapter,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,18
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,syncmvd,goatex,mvadapter,TEXGen,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_1,_corrupt_3,_corrupt_4,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,goatex,syncmvd,spotex,TEXGen,mvadapter,paint3d,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,syncmvd,TEXGen,spotex,goatex,mvadapter,paint3d,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,TEXGen,syncmvd,goatex,spotex,mvadapter,paint3d,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,23
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,spotex,syncmvd,goatex,TEXGen,mvadapter,A15IB5Q6E3SIR8,H_0001,36PW28KO4HSJ2AWPY9UJHN8P2VOAE2,24
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,goatex,syncmvd,TEXGen,paint3d,spotex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_1,_corrupt_0,_corrupt_2,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,1
06_ce195c7adddb44d2bf963c526756362a,main,paint3d,goatex,TEXGen,syncmvd,mvadapter,spotex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_0,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,3
45_1a6d42ef69294498937aab039ececb00,main,mvadapter,paint3d,syncmvd,goatex,TEXGen,spotex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,4
02_16ee83e509e745998f229da44a8387e8,main,paint3d,spotex,syncmvd,TEXGen,mvadapter,goatex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,5
58_1d7b005b0cf241d9890739a549769c86,main,syncmvd,goatex,TEXGen,mvadapter,spotex,paint3d,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_3,_corrupt_0,_corrupt_2,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,TEXGen,paint3d,mvadapter,syncmvd,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,8
45_1a6d42ef69294498937aab039ececb00,main,paint3d,syncmvd,mvadapter,TEXGen,goatex,spotex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,10
02_16ee83e509e745998f229da44a8387e8,main,spotex,paint3d,syncmvd,mvadapter,TEXGen,goatex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,paint3d,TEXGen,syncmvd,mvadapter,goatex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,12
58_1d7b005b0cf241d9890739a549769c86,main,mvadapter,spotex,goatex,TEXGen,syncmvd,paint3d,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,syncmvd,goatex,TEXGen,spotex,paint3d,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,14
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,spotex,TEXGen,syncmvd,goatex,mvadapter,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,15
01_d85c3093011d4e03a0df7a4049b13816,main,mvadapter,syncmvd,paint3d,spotex,TEXGen,goatex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,16
06_ce195c7adddb44d2bf963c526756362a,main,paint3d,syncmvd,TEXGen,goatex,spotex,mvadapter,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,TEXGen,paint3d,syncmvd,goatex,mvadapter,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,18
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,syncmvd,paint3d,TEXGen,mvadapter,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,goatex,syncmvd,TEXGen,spotex,mvadapter,paint3d,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,syncmvd,goatex,TEXGen,mvadapter,paint3d,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,TEXGen,syncmvd,goatex,mvadapter,paint3d,spotex,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,23
48_d53b232eab0048b48835c2caef28f44e,main,paint3d,spotex,syncmvd,goatex,TEXGen,mvadapter,A2M7JZ2BOJQRH4,H_0001,3GS6S824S8TK3TC5SDTUPZZP86RNWE,24
01_d85c3093011d4e03a0df7a4049b13816,main,TEXGen,goatex,syncmvd,spotex,mvadapter,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,1
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,syncmvd,mvadapter,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,3
45_1a6d42ef69294498937aab039ececb00,main,syncmvd,TEXGen,goatex,paint3d,mvadapter,spotex,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,4
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,5
58_1d7b005b0cf241d9890739a549769c86,main,spotex,syncmvd,TEXGen,goatex,mvadapter,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,8
45_1a6d42ef69294498937aab039ececb00,main,TEXGen,syncmvd,goatex,paint3d,mvadapter,spotex,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,10
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,mvadapter,spotex,TEXGen,syncmvd,goatex,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,12
58_1d7b005b0cf241d9890739a549769c86,main,spotex,goatex,syncmvd,TEXGen,mvadapter,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,TEXGen,syncmvd,spotex,goatex,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,14
48_d53b232eab0048b48835c2caef28f44e,main,spotex,mvadapter,goatex,TEXGen,syncmvd,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,15
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,paint3d,mvadapter,syncmvd,TEXGen,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,mvadapter,spotex,paint3d,syncmvd,TEXGen,goatex,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,18
02_16ee83e509e745998f229da44a8387e8,main,syncmvd,mvadapter,paint3d,goatex,spotex,TEXGen,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,mvadapter,goatex,syncmvd,TEXGen,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,mvadapter,spotex,goatex,syncmvd,TEXGen,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,mvadapter,syncmvd,TEXGen,paint3d,goatex,spotex,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,23
48_d53b232eab0048b48835c2caef28f44e,main,mvadapter,spotex,goatex,TEXGen,syncmvd,paint3d,A2LYIIR4KI5WV9,H_0001,320DUZ38GPISNHVKYAXKAPWK5YWGJ4,24
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,syncmvd,TEXGen,paint3d,mvadapter,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,0
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_4,_corrupt_3,_corrupt_2,_corrupt_1,_corrupt_0,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,1
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,paint3d,syncmvd,mvadapter,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,2
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_3,_corrupt_2,_corrupt_0,_corrupt_4,_corrupt_1,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,3
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,paint3d,TEXGen,syncmvd,mvadapter,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,4
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,5
58_1d7b005b0cf241d9890739a549769c86,main,spotex,TEXGen,goatex,syncmvd,paint3d,mvadapter,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,6
27_0aa910f8ec974330a9a89a5c7cf4e3dd,vigilance,spotex,_corrupt_1,_corrupt_4,_corrupt_2,_corrupt_3,_corrupt_0,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,7
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,8
45_1a6d42ef69294498937aab039ececb00,main,spotex,goatex,paint3d,TEXGen,mvadapter,syncmvd,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,9
58_1d7b005b0cf241d9890739a549769c86,vigilance,spotex,_corrupt_1,_corrupt_2,_corrupt_3,_corrupt_0,_corrupt_4,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,10
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,11
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,mvadapter,TEXGen,goatex,syncmvd,paint3d,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,12
58_1d7b005b0cf241d9890739a549769c86,main,spotex,goatex,paint3d,syncmvd,TEXGen,mvadapter,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,13
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,mvadapter,syncmvd,goatex,TEXGen,paint3d,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,14
48_d53b232eab0048b48835c2caef28f44e,main,spotex,paint3d,mvadapter,goatex,syncmvd,TEXGen,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,15
01_d85c3093011d4e03a0df7a4049b13816,main,spotex,goatex,paint3d,TEXGen,mvadapter,syncmvd,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,16
06_ce195c7adddb44d2bf963c526756362a,main,spotex,goatex,TEXGen,paint3d,syncmvd,mvadapter,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,17
27_0aa910f8ec974330a9a89a5c7cf4e3dd,main,spotex,syncmvd,goatex,paint3d,TEXGen,mvadapter,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,18
02_16ee83e509e745998f229da44a8387e8,main,spotex,goatex,mvadapter,syncmvd,TEXGen,paint3d,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,19
54_120ac5f53bda4d1d9306a050a3b6e46b,vigilance,spotex,_corrupt_0,_corrupt_2,_corrupt_4,_corrupt_1,_corrupt_3,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,20
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,mvadapter,paint3d,TEXGen,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,21
54_120ac5f53bda4d1d9306a050a3b6e46b,main,spotex,mvadapter,goatex,TEXGen,paint3d,syncmvd,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,22
35_02797d5feaac4ccabfdf8b357fa2a13a,main,spotex,goatex,syncmvd,paint3d,mvadapter,TEXGen,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,23
48_d53b232eab0048b48835c2caef28f44e,main,spotex,mvadapter,paint3d,goatex,syncmvd,TEXGen,A15DVWEU995W1S,H_0001,3LO69W1SUL9YI7JK1V9XQ49C9N1LGB,24
